Column 1,Column 2
A cat is perched hon the top of a toilet seat in the bathroom.: 0.9309755563735962,A cat iks perched on the top of a toilet sea in the bathroom.: 0.9368261694908142
A cat is perched on the top of a toilet seat in the batFhroom.: 0.9308960437774658,A cat is perched on the top of a oilet seat iQn the bathroom.: 0.9368095993995667
A cat is perched on the top of a toilet seat in the batfhroom.: 0.9308960437774658,A cat is perched on the top oZ a toilet Vseat in the bathroom.: 0.9367896914482117
A cat is perched on the top of a toiKet seat in the bathroom.: 0.9308746457099915,A cat is perched on the top of a toilet seat in tye bathruom.: 0.9367743730545044
A cat is perched on the top of a toiket seat in the bathroom.: 0.9308746457099915,A cat sis perched on hte top of a toilet seat in the bathroom.: 0.9367722868919373
A cat is perched on the top of a toiHlet seat in the bathroom.: 0.9307124018669128,A cat is perched on the top of a toilet sJeat ir the bathroom.: 0.9367592334747314
A cat is perched on the top of a toihlet seat in the bathroom.: 0.9307124018669128,A cat is perched oy the top of a toilet seat n the bathroom.: 0.936758816242218
A cat is perchOd on the top of a toilet seat in the bathroom.: 0.9306601285934448,A cat is perched on the top fo a toilet seat in rhe bathroom.: 0.9367493391036987
A cat is perchod on the top of a toilet seat in the bathroom.: 0.9306601285934448,A cat i perched on the top of a toilet seat in the bathrokm.: 0.9367479085922241
A cat is perched on the top of a toiTlet seat in the bathroom.: 0.9306235313415527,A cat is perched on thf too of a toilet seat in the bathroom.: 0.9367458820343018
A cat is perched on the top of a toitlet seat in the bathroom.: 0.9306235313415527,A cat is preched on the top of a toilet seat ih the bathroom.: 0.9367433786392212
A cat is perched on the top of a toilYt seat in the bathroom.: 0.9306193590164185,A cat is perched on the top gf a toilet seat iN the bathroom.: 0.9367429614067078
A cat is perched on the top of a toilyt seat in the bathroom.: 0.9306193590164185,A cat is perched on the top Lof a toilet seqt in the bathroom.: 0.9367422461509705
A cat is perched on the top of a toiUlet seat in the bathroom.: 0.9305934906005859,A cat is perched on the tp of a toilet seat in te bathroom.: 0.936741054058075
A cat is perched on the top of a toiulet seat in the bathroom.: 0.9305934906005859,A cat s pzrched on the top of a toilet seat in the bathroom.: 0.9367308020591736
A cat is perched on the top of a toilet seat in the bathZoom.: 0.9305874109268188,A cat is pwrched on Zhe top of a toilet seat in the bathroom.: 0.9367298483848572
A cat is perched on the top of a toilet seat in the bathzoom.: 0.9305874109268188,A cat is perched on hte top of a toilet seat in the battroom.: 0.9367138147354126
A cat is percheM on the top of a toilet seat in the bathroom.: 0.9305096864700317,A cat is perched on the top of a toilet sat ij the bathroom.: 0.9367052316665649
A cat is perchem on the top of a toilet seat in the bathroom.: 0.9305096864700317,A cat is aerched on the top of a toilet seat imn the bathroom.: 0.9367046356201172
A cat is perchXd on the top of a toilet seat in the bathroom.: 0.9304987788200378,A cat is perched oh thE top of a toilet seat in the bathroom.: 0.9367009401321411
A cat is perchxd on the top of a toilet seat in the bathroom.: 0.9304987788200378,A cat is perched on the Jop of a toilet seat iM the bathroom.: 0.9366937279701233
A cat is perched on the top of a toiQlet seat in the bathroom.: 0.9304884672164917,A cat ie perched Lon the top of a toilet seat in the bathroom.: 0.9366931915283203
A cat is perched on the top of a toiqlet seat in the bathroom.: 0.9304884672164917,A cat is perched no the top of a toilet seat n the bathroom.: 0.936687707901001
A cat is perchde on the top of a toilet seat in the bathroom.: 0.9304057955741882,A cat is perched ln the top of a toilet sDat in the bathroom.: 0.9366848468780518
A cat is perched Zon the top of a toilet seat in the bathroom.: 0.9303728342056274,A cat is perched on ths top of a toilet sDeat in the bathroom.: 0.9366514086723328
A cat is perched zon the top of a toilet seat in the bathroom.: 0.9303728342056274,A cat is perched o the top od a toilet seat in the bathroom.: 0.9366468787193298
A cat is perched on the top of a toileWt seat in the bathroom.: 0.9303692579269409,A cat is perched on the top of a oilet seat in the bathrozm.: 0.9366418123245239
A cat is perched on the top of a toilewt seat in the bathroom.: 0.9303692579269409,A cat is perched on thAe top pf a toilet seat in the bathroom.: 0.9365822672843933
A cat is perched on the top oJ a toilet seat in the bathroom.: 0.9303460121154785,A cat is perched Yn the fop of a toilet seat in the bathroom.: 0.9365705847740173
A cat is perched on the top oj a toilet seat in the bathroom.: 0.9303460121154785,A cat is perched on the top of a toilet ssat in the bathroo.: 0.9365705847740173
A cat is perched on the top of a toilet seat in the batCroom.: 0.930194616317749,A cat is perched on thw top of a toilet sVat in the bathroom.: 0.9365665912628174
A cat is perched on the top of a toilet seat in the batcroom.: 0.930194616317749,A cat is perched on the top f a toilet sdat in the bathroom.: 0.9365586042404175
A cat is perched on the top of a toileZ seat in the bathroom.: 0.9301744103431702,A cat ks perched on the top fo a toilet seat in the bathroom.: 0.9365565180778503
A cat is perched on the top of a toilez seat in the bathroom.: 0.9301744103431702,A cat is perched on the top of a toilet seAt in the bathrooIm.: 0.9365530610084534
A cat is perched on the top of a toilet seat in the baGhroom.: 0.9300828576087952,A cat is perched on teh top Lf a toilet seat in the bathroom.: 0.9365527033805847
A cat is perched on the top of a toilet seat in the baghroom.: 0.9300828576087952,A cat is perched on teh top lf a toilet seat in the bathroom.: 0.9365527033805847
A cat is perched on the top of a toilAet seat in the bathroom.: 0.9300568699836731,A cat is oerched on the top of a toilet seat in thKe bathroom.: 0.9365413188934326
A cat is perched on the top of a toilaet seat in the bathroom.: 0.9300568699836731,A cat is perched on the top of a toilet set in tye bathroom.: 0.9365397095680237
A cat iR perched on the top of a toilet seat in the bathroom.: 0.9300416111946106,A cat is perched on the top Jof a toilet seat in the bathrolm.: 0.9365372061729431
A cat ir perched on the top of a toilet seat in the bathroom.: 0.9300416111946106,A cat is perched ob he top of a toilet seat in the bathroom.: 0.9365336298942566
A cat is perched on the top of a toPlet seat in the bathroom.: 0.9300239086151123,A cat is perched on he top of a toilet sfat in the bathroom.: 0.936532199382782
A cat is perched on the top of a toplet seat in the bathroom.: 0.9300239086151123,A cat is perched no the Ctop of a toilet seat in the bathroom.: 0.9365296959877014
A cat is perched on the top of a toilLt seat in the bathroom.: 0.9299758672714233,A cat is perched on the top oe a toilet seat gn the bathroom.: 0.9365222454071045
A cat is perched on the top of a toillt seat in the bathroom.: 0.9299758672714233,A cat is perchcd on the top of a toilet seat in teh bathroom.: 0.9365209937095642
A cat is perched on the top of a toiYlet seat in the bathroom.: 0.9299755096435547,A cat is erched on the top of a toilet set in the bathroom.: 0.9364914894104004
A cat is perched on the top of a toiylet seat in the bathroom.: 0.9299755096435547,A cat is perched on the otp oe a toilet seat in the bathroom.: 0.9364776611328125
A cat is Uperched on the top of a toilet seat in the bathroom.: 0.9299598336219788,A cat is perched on the tPp of a toilet seat iln the bathroom.: 0.9364690184593201
A cat is uperched on the top of a toilet seat in the bathroom.: 0.9299598336219788,A cat si perched on the top of a toilet seat in the batdroom.: 0.9364446401596069
A cat is perched on the top of a toilOt seat in the bathroom.: 0.9298903346061707,A cat is perched on the top of a toielt seat Nin the bathroom.: 0.936443030834198
A cat is perched on the top of a toilot seat in the bathroom.: 0.9298903346061707,A cat is perched on the toX fo a toilet seat in the bathroom.: 0.9364238381385803
A cat is perched on the top of a toilet seat in the batUhroom.: 0.9298114776611328,A cat is perched Fn the top of a toilet seat in the athroom.: 0.9364054799079895
A cat is perched on the top of a toilet seat in the batuhroom.: 0.9298114776611328,A cat is perced on hte top of a toilet seat in the bathroom.: 0.9364000558853149
A cat is perched on the top of a toilet seat in the bathrEom.: 0.9297997951507568,A cat s perched on the top of a toilet seav in the bathroom.: 0.9363956451416016
A cat is perched on the top of a toilet seat in the bathreom.: 0.9297997951507568,A cat is perched on the top of a toilet sea Qn the bathroom.: 0.9363633990287781
A cat is perched on the top of a Uoilet seat in the bathroom.: 0.9294372797012329,A cat is perched on the top of a toilet seat in tte btahroom.: 0.9363598823547363
A cat is perched on the top of a uoilet seat in the bathroom.: 0.9294372797012329,A cat is perched on the tp of a toilet seat in the baUhroom.: 0.9363542199134827
A cat is perched on the top of a toilet seat in the bathrooD.: 0.9293878078460693,A cat is perched on he top of a toilet seEt in the bathroom.: 0.936342179775238
A cat is perched on the top of a toilet seat in the bathrood.: 0.9293878078460693,A cat rs perched on the top of a toilet sdat in the bathroom.: 0.9363362789154053
A cat is perched on the top of a toilet sYeat in the bathroom.: 0.929379940032959,A cat iv perched on the top of a toilet sat in the bathroom.: 0.9363126754760742
A cat is perched on the top of a toilet syeat in the bathroom.: 0.929379940032959,A cat is pUrched on the top of a toilet seat in the bahtroom.: 0.9363112449645996
A cat is perched on the top of a toOlet seat in the bathroom.: 0.9293738603591919,A cat is perched ob the tokp of a toilet seat in the bathroom.: 0.9363110065460205
A cat is perched on the top of a toolet seat in the bathroom.: 0.9293738603591919,A cat us perched on the toDp of a toilet seat in the bathroom.: 0.9363061189651489
A cat is perched on the top of a toilte seat in the bathroom.: 0.9293578863143921,A cat is erched on the top of a toilet seat i the bathroom.: 0.9363031387329102
A cat is perched on the top of a toilet seat in the bathrJoom.: 0.9292184710502625,A cat is perched on thYe top of a toilet seta in the bathroom.: 0.9363027215003967
A cat is perched on the top of a toilet seat in the bathrjoom.: 0.9292184710502625,A cat is perche on the top of a toilet seat n the bathroom.: 0.9362693428993225
A cat is peCched on the top of a toilet seat in the bathroom.: 0.9291879534721375,A cat is perched on thWe top of a toilet saet in the bathroom.: 0.9362661242485046
A cat is pecched on the top of a toilet seat in the bathroom.: 0.9291879534721375,A cat is perbched on tbe top of a toilet seat in the bathroom.: 0.936257004737854
A Gcat is perched on the top of a toilet seat in the bathroom.: 0.9291477799415588,A cat si perched on the tpp of a toilet seat in the bathroom.: 0.9362562298774719
A gcat is perched on the top of a toilet seat in the bathroom.: 0.9291477799415588,A cat is perched n the top of a toilet svat in the bathroom.: 0.9362550973892212
A cat is perched on the top of a toiFet seat in the bathroom.: 0.9290508031845093,A cat is perched on the toQp of a toilet seat in the bNathroom.: 0.9362531304359436
A cat is perched on the top of a toifet seat in the bathroom.: 0.9290508031845093,A cat is perched on the top ow a toilet seat in the bathromo.: 0.9362519979476929
A cat is perched on the top of a toilCt seat in the bathroom.: 0.9290072917938232,A cat is perched Wn the top of a toilet Neat in the bathroom.: 0.9362364411354065
A cat is perched on the top of a toilct seat in the bathroom.: 0.9290072917938232,A cat is perched on the top of a toilet seta in thH bathroom.: 0.9362316727638245
A cat is perched on the top of a toileS seat in the bathroom.: 0.9289669394493103,A cat is perched on hte top fo a toilet seat in the bathroom.: 0.9362303018569946
A cat is perched on the top of a toiles seat in the bathroom.: 0.9289669394493103,A cat is perched on the top of a toilet aeat in Ihe bathroom.: 0.9362248182296753
A cat is perched on the top of a toiWlet seat in the bathroom.: 0.9288662075996399,A tcat is perched on the top of a toilet seat in he bathroom.: 0.9362179636955261
A cat is perched on the top of a toiwlet seat in the bathroom.: 0.9288662075996399,A cat is perched on the top of a toilet sOeat ni the bathroom.: 0.9362030625343323
A cat is perched on the top of a toilet seat in the batChroom.: 0.9287527799606323,A cat is perched on tht top of a toilet seaz in the bathroom.: 0.9361648559570312
