Column 1,Column 2
A slice of pizza sitting on a plate next to the resV of the pizza.: 0.9509782791137695,A silce of pizza sitting on a plate nxet Pto the rest of the pizza.: 0.9031633734703064
A slice of pizza sitting on a plate next to the resv of the pizza.: 0.9509782791137695,A slice of pizza sitting pn a plate next to pthe rest of ghe pizza.: 0.9031607508659363
A sliNe of pizza sitting on a plate next to the rest of the pizza.: 0.9509268999099731,A slice o pizza sitting n a Clate next to the rest of the pizza.: 0.90315181016922
A sline of pizza sitting on a plate next to the rest of the pizza.: 0.9509268999099731,A slice of pizza sitting on a plate nxt to the rest o the pizaz.: 0.9031496644020081
A slice of pizza sitting on a pElate next to the rest of the pizza.: 0.9509057402610779,A slice fo pizza sitting on a piate next to the erst of the pizza.: 0.9031487703323364
A slice of pizza sitting on a pelate next to the rest of the pizza.: 0.9509057402610779,A slice of pizza sitting on a plate next to thAe rest ot the pizLza.: 0.9031453728675842
A slice of pizza sitting on a plate next Cto the rest of the pizza.: 0.9508492946624756,A slice Vf pizza sitting on a plate ext to the rest f the pizza.: 0.9031437635421753
A slice of pizza sitting on a plate next cto the rest of the pizza.: 0.9508492946624756,A slice oc pizza sitting oh a plate next to the rest if the pizza.: 0.9031417369842529
A slice of pizza siEting on a plate next to the rest of the pizza.: 0.9507749080657959,A slice of pizza sittin on a plate next to the rXest of ghe pizza.: 0.9031406044960022
A slice of pizza sieting on a plate next to the rest of the pizza.: 0.9507749080657959,A slice fo pizza sitting on a ppate next to the rest of the izza.: 0.903123676776886
A slice of pizza sitting on a plate next tJ the rest of the pizza.: 0.95074862241745,A siice of piza sitting on a plate next lo the rest of the pizza.: 0.9031191468238831
A slice of pizza sitting on a plate next tj the rest of the pizza.: 0.95074862241745,A slice of pizza istting on a plate next to the rest of thM pizzx.: 0.9031141996383667
A slice of pizza sitting on a plate next to the Zrest of the pizza.: 0.9507096409797668,A slife of pizza sitting on a plate next to Lhe rwst of the pizza.: 0.9031098484992981
A slice of pizza sitting on a plate next to the zrest of the pizza.: 0.9507096409797668,A elice of pizza sitting on a plate ext to the rest lf the pizza.: 0.903099775314331
A slNice of pizza sitting on a plate next to the rest of the pizza.: 0.9506849050521851,A slice of pizza snitting on a plate next pto the rest of the pizz.: 0.9030958414077759
A slnice of pizza sitting on a plate next to the rest of the pizza.: 0.9506849050521851,A slice of pizza sitting on a plate next to te rest orf ghe pizza.: 0.9030864238739014
A slice of pizza sitting on a plate next to the resFt of the pizza.: 0.9506549835205078,A slice of pizza sitting on a plate next tR hhe rest of the pkzza.: 0.903062105178833
A slice of pizza sitting on a plate next to the resft of the pizza.: 0.9506549835205078,A slie of pizza sitting on a plate next to the rtst of rhe pizza.: 0.9030449986457825
A slice of pizza sitting on a plate next to the rest of the Iizza.: 0.9506485462188721,A slice of pizza sittint on a plate neGt to the rJest of the pizza.: 0.9030395150184631
A slice of pizza sitting on a plate next to the rest of the iizza.: 0.9506485462188721,A slice lf pizza sitting on a lpate next to teh rest of the pizza.: 0.9030393362045288
A slice of pizza sitting on a plate next to the rest of the pizWa.: 0.9506306052207947,A slice of pizza sitting oD a Wlate next to the rest of teh pizza.: 0.9030282497406006
A slice of pizza sitting on a plate next to the rest of the pizwa.: 0.9506306052207947,A slice Mof pizza sitting o a pFlate next to the rest of the pizza.: 0.9030241966247559
A slice of pizza sitting on a plate next to the resJ of the pizza.: 0.9506285190582275,A slice of pizza sitting on a plate next to he erst of the piPzza.: 0.9030184149742126
A slice of pizza sitting on a plate next to the resj of the pizza.: 0.9506285190582275,A slice of pizza sittin on a plate next ot thw rest of the pizza.: 0.9030066132545471
A slice of pizza sitting on a plate next to the rMst of the pizza.: 0.9506168961524963,A slice of pizza stting on a plate next fo tne rest of the pizza.: 0.9029994606971741
A slice of pizza sitting on a plate next to the rmst of the pizza.: 0.9506168961524963,A slice of pizza sitting on a plate next tS the rest Eof rhe pizza.: 0.9029942154884338
A slice of pizza sKtting on a plate next to the rest of the pizza.: 0.950600266456604,A slice of pizza sitting on a plate next to tbe rest Zof he pizza.: 0.9029902815818787
A slice of pizza sktting on a plate next to the rest of the pizza.: 0.950600266456604,A slice of pizza sitting on a late next to tQhe resTt of the pizza.: 0.9029688835144043
A slice of pizza sitting on a pXate next to the rest of the pizza.: 0.9505835175514221,A slice of pizza sitting on a plate next to the rest fo te pizya.: 0.9029605388641357
A slice of pizza sitting on a pxate next to the rest of the pizza.: 0.9505835175514221,A slice of pizza sittinv on a plate next o the rest o the pizza.: 0.9029598236083984
A slice of pizza sitting on a plate next to the rAst of the pizza.: 0.9505634903907776,A slice oP pizza sitting on a plate next no the rest pf the pizza.: 0.9029044508934021
A slice of pizza sitting on a plate next to the rast of the pizza.: 0.9505634903907776,A slice of pizza sitting Yon a plate next to the rest f hhe pizza.: 0.9028962254524231
A slice of pizza sitting on a plate next to the rest Qf the pizza.: 0.9505283832550049,A slice of pizza sitting on a plat next to the rest okf Kthe pizza.: 0.902894914150238
A slice of pizza sitting on a plate next to the rest qf the pizza.: 0.9505283832550049,A slice of pizza sitting on a plat enxt to the ret of the pizza.: 0.9028943777084351
A slice of pizza sitting on a plate neDt to the rest of the pizza.: 0.9505224823951721,A slice of pizza sYtting on a plate next ts the resr of the pizza.: 0.902890145778656
A slice of pizza sitting on a plate nedt to the rest of the pizza.: 0.9505224823951721,A slice lf pizz sitting on a plate next to the resr of the pizza.: 0.9028835296630859
A slice of pizza sitting on a plate next to the rest of the piKzza.: 0.950509786605835,A slice of pizza stting on a plate next o the rest Oof the pizza.: 0.9028670191764832
A slice of pizza sitting on a plate next to the rest of the pikzza.: 0.950509786605835,A slie of pizza siting oGn a plate next to the rest of the pizza.: 0.9028619527816772
A sliFe of pizza sitting on a plate next to the rest of the pizza.: 0.950509250164032,A slice of pizza sittign on a plate next to th rest of the pzza.: 0.9028573632240295
A slife of pizza sitting on a plate next to the rest of the pizza.: 0.950509250164032,A slite of pizza sitting on a plate next to th rest of tkhe pizza.: 0.9028462767601013
A slice of pizza sitting on a plate neMxt to the rest of the pizza.: 0.9504796862602234,A flice of pizza sitting no a plate next to the rest of the izza.: 0.9028428792953491
A slice of pizza sitting on a plate nemxt to the rest of the pizza.: 0.9504796862602234,A slice of pizza sitting on a plate next o wthe rest of the pozza.: 0.9028331637382507
A slice of pizza sitting on a plate next to the resY of the pizza.: 0.9504758715629578,A slice o piza sitting on a plaet next to the rest of the pizza.: 0.9028162956237793
A slice of pizza sitting on a plate next to the resy of the pizza.: 0.9504758715629578,A jslice of pizza sitting on a plate next to teh rets of the pizza.: 0.9028120636940002
A slice of pizza sitting on a plate next to the rest of the pWizza.: 0.9504377245903015,A slice of pizza sitting on a plate nex ot the rest oe the pizza.: 0.9028006792068481
A slice of pizza sitting on a plate next to the rest of the pwizza.: 0.9504377245903015,A silce If pizza sitting on a plate next to the rest of thue pizza.: 0.9027981162071228
A slice of pizza sitting on a plate next to the Nrest of the pizza.: 0.95042484998703,A slice of pizza sittinvg no a plafe next to the rest of the pizza.: 0.9027962684631348
A slice of pizza sitting on a plate next to the nrest of the pizza.: 0.95042484998703,A slice of pizza sitting on a plate next to he rest oAf hte pizza.: 0.9027869701385498
A slice of pizza sitting on a plate next to the rest of Ehe pizza.: 0.9503938555717468,A sliec of pizza sitting on a plate nxet to the best of the pizza.: 0.9027830958366394
A slice of pizza sitting on a plate next to the rest of ehe pizza.: 0.9503938555717468,A slice of pizza sittiYg on a plate next to tbe rest fo the pizza.: 0.9027770757675171
A slice of pizza sitting on a plate next to the rest of the Vizza.: 0.9503471255302429,A sliFe of pizza sitting on a plate next to the resb of hte pizza.: 0.9027702212333679
A slice of pizza sitting on a plate next to the rest of the vizza.: 0.9503471255302429,A slice of pizza sittig on a plate next to the rrst pf the pizza.: 0.9027644991874695
A slice of pizza sitting on a plate next to Vhe rest of the pizza.: 0.9502937197685242,A slice of pizza siting pn a plate next to the rest of the piEzza.: 0.902759850025177
A slice of pizza sitting on a plate next to vhe rest of the pizza.: 0.9502937197685242,A slice yf pizza sitting on a plate next to the rest of teh pQzza.: 0.9027594923973083
A slice oLf pizza sitting on a plate next to the rest of the pizza.: 0.9502870440483093,A slice of pizza sirting on a lpate next to the rest of teh pizza.: 0.902757465839386
A slice olf pizza sitting on a plate next to the rest of the pizza.: 0.9502870440483093,A slife of pizza sctting on a plate next to the rest of te pizza.: 0.9027538299560547
A slice of pizza sitting on a Hlate next to the rest of the pizza.: 0.9502760767936707,A slice of pizza sitting on a plaet next to thr erst of the pizza.: 0.9027473330497742
A slice of pizza sitting on a hlate next to the rest of the pizza.: 0.9502760767936707,A slice of pizza stting on a platd next to the rest o the pizza.: 0.9027430415153503
A slice of pizza sitting on a plate next to the resL of the pizza.: 0.9502740502357483,A slice of pizzza sitting on a plate next to the rett of teh pizza.: 0.9027364253997803
A slice of pizza sitting on a plate next to the resl of the pizza.: 0.9502740502357483,A slice of pizza sitting on a plate Mnext ot hte rest of the pizza.: 0.9027313590049744
A slice of pizza sitting on a Klate next to the rest of the pizza.: 0.9502617120742798,A slice of pizza istting on a plate enxt to the rest of the piza.: 0.9027304649353027
A slice of pizza sitting on a klate next to the rest of the pizza.: 0.9502617120742798,A slice of fpizza sitting on a olate next to the rest of thPe pizza.: 0.9027294516563416
A slice oQ pizza sitting on a plate next to the rest of the pizza.: 0.9502459168434143,A slive of pizza sitting on a plate next to the dest fo the pizza.: 0.9027214646339417
A slice oq pizza sitting on a plate next to the rest of the pizza.: 0.9502459168434143,A hslice of pizza sitting on a plate next to ahe rest of the piza.: 0.9027096033096313
A slice of pizza sitting on a pWlate next to the rest of the pizza.: 0.9502451419830322,A slice of pizza sitting on a olate next Go tIe rest of the pizza.: 0.9027068018913269
A slice of pizza sitting on a pwlate next to the rest of the pizza.: 0.9502451419830322,A slice of pizza sitting on a plate next to te rest od the piza.: 0.9027037620544434
A slice of pizza sitting on a pXlate next to the rest of the pizza.: 0.9502145648002625,A sliec of pizza lsitting on a pltae next to the rest of the pizza.: 0.9027014374732971
A slice of pizza sitting on a pxlate next to the rest of the pizza.: 0.9502145648002625,A slice of pizza sitting Xn a plate next to the res oof the pizza.: 0.9026925563812256
A slice of pizza sitting on a plate next to the rGest of the pizza.: 0.9501787424087524,A slice f pizza sitting oh a plate next Yo the rest of the pizza.: 0.9026851058006287
A slice of pizza sitting on a plate next to the rgest of the pizza.: 0.9501787424087524,A slice of pizza sittmng on a plate next to tuhe rest of Xthe pizza.: 0.902684211730957
A slice of pizza sitting on a plate next to the resF of the pizza.: 0.9501656293869019,A slice of pizza sitting on a plate next t the erst pof the pizza.: 0.9026840329170227
A slice of pizza sitting on a plate next to the resf of the pizza.: 0.9501656293869019,A slice oVf pizza sitting on a plate next to hte est of the pizza.: 0.9026819467544556
A slice of pizza sitting on a plate next to Bhe rest of the pizza.: 0.9501551985740662,A slice ov pizza sitting on a plate next ty the rest fo the pizza.: 0.902664840221405
A slice of pizza sitting on a plate next to bhe rest of the pizza.: 0.9501551985740662,A sAlice of pizza sittign n a plate next to the rest of the pizza.: 0.9026640057563782
