Column 1,Column 2,Column 3,Column 4
A solitary boat gliding on a moonlit take surrounded by serene mountains.: 0.9707178473472595,A sOolitary boat gliding on a moonlit lake surrXunded by serene mountains.: 0.944811999797821,A solitary boat gliding on a moonlit lake surrounded bey zerene mountavns.: 0.9075196385383606,A solitary boat lgiding on a mponlit mlake surrounded by serene mLountains.: 0.8658718466758728
A solitaOry boat gliding on a moonlit lake surrounded by serene mountains.: 0.9707034826278687,A solitary boat gliding on a moonlit lke surrounded by serene mountaisn.: 0.9448059797286987,A solitary boat glidinr on a moonlit lake surrounded py serhene mountains.: 0.9075096845626831,A sYolitary boat gliding on a moonlit laek surrlunded by serQne mountains.: 0.8658711910247803
A solitaory boat gliding on a moonlit lake surrounded by serene mountains.: 0.9707034826278687,A solitary boat gliding oTn a moonlit lake surorunded by serene mountains.: 0.9448049068450928,A solitary boat gliding ob a moonlit lakU surrounded by serenYe mountains.: 0.9075074195861816,A solitary boat glidnig no a moonljt lake surrounded by seree mountains.: 0.8658586740493774
A solitary boat gliding on a moonlit lake surrounded by Derene mountains.: 0.9706933498382568,A solitary boat gliding on a moonlit lake surrounded bC serene mountais.: 0.944801390171051,A solitary boat gliding no a moonlit lake surrounded b seree mountains.: 0.9074928164482117,A solitray boat aliding on a moonlit lakf surroundOed by serene mountains.: 0.8657971620559692
A solitary boat gliding on a moonlit lake surrounded by derene mountains.: 0.9706933498382568,A solitary boat gliding Pon a moonlit lake surrounded hby serene mountains.: 0.9447963833808899,A solitary boat gliding ob a moonlit lake surrounded yb serene mountians.: 0.9074807167053223,A solitzry boat glidhing on a moonljt lake surrounded by serene muontains.: 0.8657929301261902
A solitary boat gZliding on a moonlit lake surrounded by serene mountains.: 0.9706932306289673,A solitazy boat glidig on a moonlit lake surrounded by serene mountains.: 0.9447951316833496,A olitary boat gliding on a moonlit lbake surrounded by serene muntains.: 0.9074610471725464,A psolitary boat gliding kn a moonlit lake surrounded yb sereen mountains.: 0.8657780289649963
A solitary boat gzliding on a moonlit lake surrounded by serene mountains.: 0.9706932306289673,A solitary boat gliding on a moonlih lake surrounded by serene ountains.: 0.9447947144508362,A solktary boat gliding on a moonlit lake surrounded y seene mountains.: 0.9074346423149109,A solihary boat glidkng on a moonlit lake surrounded bAy seUrene mountains.: 0.8657391667366028
A solitary boat gliding on a moonlit laDe surrounded by serene mountains.: 0.9706904888153076,A solitary boat gliding on a moonwit lake surpounded by serene mountains.: 0.9447598457336426,A solitary boat gliding on a moonlit lkae surounded cby serene mountains.: 0.9074340462684631,A solitary boat gliidng on a moonilt lake surrounded b serewne mountains.: 0.8657041788101196
A solitary boat gliding on a moonlit lade surrounded by serene mountains.: 0.9706904888153076,A solitary boat gliding on a moondit lake surrounded by serene mountaiFs.: 0.9447590112686157,A solitary boat gliding on a moonlit iake surrounded by seerne muontains.: 0.9074326753616333,A soVitary boat gliding no a moonlit lake surrounded by sernee montains.: 0.8656938672065735
A solitary boat gliding on a moonlit lake surrounded by serene mountZins.: 0.9706870317459106,A solitary boat gliding on a moonlit lake surrouhded by sereny mountains.: 0.944743812084198,A solitary boat gliding in a moonlit lake surrounded yb serene mountainx.: 0.9073925018310547,A solitary boat gliJding on a monlit lake surrounhded y serene mountains.: 0.8656904697418213
A solitary boat gliding on a moonlit lake surrounded by serene mountzins.: 0.9706870317459106,A solitary boat gliding on a moonit lake surrounded by setene mountains.: 0.9447435140609741,A solitary boat gliding on a moonlit lake usrrounded Ty esrene mountains.: 0.9073684811592102,A soltary boat gliding kn a moonlDit lake surrounded by serene muontains.: 0.8656681180000305
A solitary boat gliding on a moonlit lake surrounded by serene mountSins.: 0.9706828594207764,A solitary boat gliding on a moonlit lske surrouVnded by serene mountains.: 0.9447292685508728,A solitary boat gliding oAn a moonlit lake surronuded bm serene mountains.: 0.9073638319969177,A solitary boat glidong on a monolit lake surroundew y serene mountains.: 0.8656561970710754
A solitary boat gliding on a moonlit lake surrounded by serene mountsins.: 0.9706828594207764,A solitary boat glidnig on a moonlit lake surrounfed by serene mountains.: 0.9447267055511475,A solitary boat gliding gn a mooblit lake surrounded by serene mountaiPns.: 0.9073567986488342,A solitaLy boat gliding on a moonlit lake usrrounded b serene mountians.: 0.865638792514801
A solitary boat gliding on a moonlit lake surrounded by seRrene mountains.: 0.9706733226776123,A solitry boat gliding on a moonlit lake surrounded by serene mountKains.: 0.9447240233421326,A solijary boat glidjng Gon a moonlit lake surrounded by serene mountains.: 0.9073527455329895,A solitary boat glding no a moonli lake surrounded by serene muntains.: 0.8656215667724609
A solitary boat gliding on a moonlit lake surrounded by serRene mountains.: 0.9706733226776123,A solitary boat gliDing on a moonilt lake surrounded by serene mountains.: 0.9447115063667297,A slitary boat gliding on a moonlit lake surrounded bt serene moubtains.: 0.9073452949523926,A solitaxy boat glidinig on a moonlit lake surrGunded vby serene mountains.: 0.8656086921691895
A solitary boat gliding on a moonlit lake surrounded by serrene mountains.: 0.9706733226776123,A solitDary boat gliding ob a moonlit lake surrounded by serene mountains.: 0.9447057247161865,A soltary boat giding ob a moonlit lake surrounded by serene mountains.: 0.9073328375816345,A soitary boat gliding om a moonlit glake surrounded by seerne mountains.: 0.8656008839607239
A solitary boat gliding on a moonlit lake surrounded Yy serene mountains.: 0.970658540725708,A solitary boat gliding on a moonlit laeke surrounded y serene mountains.: 0.9447054862976074,A sYolitary jboat gliding on a moonlit lake usrrounded by serene mountains.: 0.9073231220245361,A solitary boat gliding on a moonlit lJake surbounded y serene mountainl.: 0.8655452728271484
A solitary boat gliding on a moonlit lake surrounded yy serene mountains.: 0.970658540725708,A olitary boat agliding on a moonlit lake surrounded by serene mountains.: 0.9447053670883179,A solitary boat gliidng on a moolit lake surrounded y serene mountains.: 0.9073230028152466,A slitary boat gliding in a moonlit lkae surrounded by erene mountains.: 0.8655431866645813
A solitary boat gliding on a moonlit lake surrounded by serWne mountains.: 0.9706535339355469,A solitary boat gliding on a moonlit lake yurrounded by sreene mountains.: 0.9447040557861328,A solktary boat glidxing on a moonlit lake surrounded by serehe mountains.: 0.9073218703269958,A soltiary boat gliding no a moonlit lake surrounded gby serwne mountains.: 0.865525484085083
A solitary boat gliding on a moonlit lake surrounded by serwne mountains.: 0.9706535339355469,A solitayr boat gluding on a moonlit lake surrounded by serene mountains.: 0.944699764251709,A solitarTy boat gliding on a moonlit lake aurrounded by sZrene mountains.: 0.9073100686073303,A solitMry boat gliding on a moonilt lake srurounded by serene monutains.: 0.8655156493186951
A solitary boat gliding on a moonlit lakJe surrounded by serene mountains.: 0.9706389904022217,A solitary boat glidig on a moonlit lake surrounded by sernee mountains.: 0.9446924924850464,A solitry boat gliding on a moonllt lake surrounded by serene mojuntains.: 0.9073074460029602,A solitary boat liding on a moonBit lake surrounded ny serene mouhtains.: 0.8655155301094055
A solitary boat gliding on a moonlit lakje surrounded by serene mountains.: 0.9706389904022217,A solitary boat gliding on a moonlut lake surrounded by serene mountaisns.: 0.9446895122528076,A solitary boat gliding ow a moonlit lake surrolnded by erene mountains.: 0.907272458076477,A solitary boat glicing on a monolit lake surtounded yy serene mountains.: 0.8655135035514832
A solitary boat gliding oTn a moonlit lake surrounded by serene mountains.: 0.9706335663795471,A solitary boat gliding on a moonlit lake surrounded bt sereen mountains.: 0.9446882605552673,A solitary boat glidine on a moonlit lake surroundwd by serene mountainp.: 0.9072544574737549,A solitary boat gliding n a moonliL laJe surrounded Iby serene mountains.: 0.8654779195785522
A solitary boat gliding otn a moonlit lake surrounded by serene mountains.: 0.9706335663795471,A solitary boat gliding on a moonlit gake surrounded b serene mountains.: 0.9446765184402466,A soYlitary boat gliring on a moonlit lake surrounded by serenCe mountains.: 0.9072477221488953,A solitary boat gliding on a moonpit lake surroTunded by serebe mouRntains.: 0.865446925163269
A solitary boat gliding on a moonlit lFake surrounded by serene mountains.: 0.9706100821495056,A solitary boat gliding on a moonlit lake surrounded bJy seree mountains.: 0.9446728229522705,A solitary boat gliding on a moonlti ake surrounded yb serene mountains.: 0.9072257876396179,A solitary boat lgiding on a moolit lMke surrounded by serene montains.: 0.8654388189315796
A solitary boat gliding on a moonlit lfake surrounded by serene mountains.: 0.9706100821495056,A solitary boat glcding on a moonlit lake surrounded by serene mountans.: 0.9446610808372498,A solitary boat gliding on a moonlit iake surrouaded b serene mountains.: 0.9072203636169434,A solitary boat agliding on a moonlit Vlake surrqounded by seren mountains.: 0.8654157519340515
A solitary Gboat gliding on a moonlit lake surrounded by serene mountains.: 0.9706040024757385,A solitary boat gliding o a moonlit lake surruonded by serene mountains.: 0.9446518421173096,A solitary boat gliding on a moonlit alke surrounded gy serene mountxins.: 0.9072076678276062,A splitary boat gliding pn a moonlit alke surrounded by seerne mountains.: 0.8653919100761414
A solitary gboat gliding on a moonlit lake surrounded by serene mountains.: 0.9706040024757385,A solitary boat glidibg on a moonlit lake surrounded by serene mountais.: 0.9446388483047485,A solitarB boat gliding on a moonlit lak surrounded by serenw mountains.: 0.9071794748306274,A solitary boat gliding oxn a mdonlit lake surrOounded by serehe mountains.: 0.8653551936149597
A solitary boat gliding on a moonlit lake surrounded by serene mountaCins.: 0.9705864191055298,A solitary boat glQiding on a moonlit lakw surrounded by serene mountains.: 0.9446336030960083,A solitary boat gliding ovn a moonit lake surroundved by serene mountains.: 0.907160222530365,A soiltary boat gliding on a moonlit ake surrounded yb serene moyntains.: 0.8653510212898254
A solitary boat gliding on a moonlit lake surrounded by serene mountacins.: 0.9705864191055298,A soitary boat gliding on a moonlit lake surrounded by serene miuntains.: 0.9446245431900024,A solitary boat gliding n a moonlit lRke surrounded by sreene mountains.: 0.9071410894393921,A soljitary boat gliding oh a moonlit leke surrounded by serenY mountains.: 0.8653016686439514
A solitary boat gliding on a moonlit lake surrounded by serene mUuntains.: 0.970575213432312,A solitary boat gliding on a moonlit lake surrounded by erene muontains.: 0.9446213245391846,A solitary boat gliding on a moonlit lakw surrounded bR serene mountxins.: 0.9071248769760132,A soliLary boat gliding n a moonlit Elake surrounded by serene mountaYins.: 0.8652766346931458
A solitary boat gliding on a moonlit lake surrounded by serene muuntains.: 0.970575213432312,A solitary boat gldiing on a moonlit lake surrounded by sereTne mountains.: 0.9446094632148743,A solitary boat gliding ozn a moonlit lake surrounded y serene mountins.: 0.9071134328842163,A solitary boat gliding n a moonlit lake sjrrounded Wby serene moutnains.: 0.8652753829956055
A solitary Jboat gliding on a moonlit lake surrounded by serene mountains.: 0.9705427289009094,A solitary gboat gliding ok a moonlit lake surrounded by serene mountains.: 0.9446091055870056,A solitary boat gliding on a moonlti alke surrounded Yby serene mountains.: 0.9070917963981628,A solitayr boat gliding on a moonlit lake surrounded Oby sereWe mountIins.: 0.8652533888816833
A solitary jboat gliding on a moonlit lake surrounded by serene mountains.: 0.9705427289009094,A solitary boat gliding on a moonlit lake usrrounded by esrene mountains.: 0.9446060657501221,A solitary boat gliding oj a moonlih lake surrounded by serene Amountains.: 0.9070780277252197,A olitary boat glidig Oon a moonlit lake surrounded gy serene mountains.: 0.8652406334877014
A solitary boat gliding on a moonlit laZke surrounded by serene mountains.: 0.9705366492271423,A solitarZ boat glidig on a moonlit lake surrounded by serene mountains.: 0.9445986747741699,A solitary boat gliding ob a moonlit lake surrounded bPy serene mountins.: 0.9070490002632141,A solitary boat gliding ow a moonlit lakOe currounded yb serene mountains.: 0.8652086853981018
